"Car.CamberFL","Car.CamberFR","Car.SideSlipAngle","Car.SlipAngleFL","Car.SlipAngleFR","Car.YawRate","Car.ay","Driver.Steer.Ang","Driver.Steer.Trq","Time"
"C1","C1","C1","C1","C1","C1","C1","C1","C1","C1"
"rad","rad","rad","rad","rad","rad/s","m/s^2","rad","Nm","s"
-0.004779814277,-0.002370646689,0,1.848240572e-006,1.679790245e-007,-2.404790212e-005,-0.0003376535024,-1.614227155e-011,0.05053156614,1.231
-0.0047825207,-0.002367807319,0,2.160274335e-006,4.908274605e-007,-2.387786662e-005,-0.0004300857545,-1.614500547e-011,0.05045488849,1.241
-0.004784899298,-0.002365212655,0,2.516825134e-006,8.633200537e-007,-2.3581204e-005,-0.0005318949115,-1.614739766e-011,0.05033487827,1.251
-0.004786932841,-0.002362877131,0,2.918346354e-006,1.285898293e-006,-2.317397229e-005,-0.0006431055372,-1.614947759e-011,0.05016990378,1.261
-0.004788604099,-0.002360814484,0,3.3650756e-006,1.758737312e-006,-2.267434138e-005,-0.0007636672235,-1.61512765e-011,0.04995888472,1.271
-0.004789898172,-0.002359038452,0,3.857053798e-006,2.281763955e-006,-2.210314051e-005,-0.0008934665821,-1.615281693e-011,0.04970084503,1.281
-0.004790798761,-0.002357561607,0,4.394141797e-006,2.85467172e-006,-2.148404747e-005,-0.001032365253,-1.615412318e-011,0.04939493537,1.291
-0.004791292828,-0.002356396755,0,4.9760406e-006,3.476935944e-006,-2.084362859e-005,-0.001180199091,-1.615521952e-011,0.04904046655,1.301
-0.004791367333,-0.002355555072,0,5.60242097e-006,4.147927029e-006,-2.016158396e-005,-0.001359038171,-1.615612331e-011,0.04863690957,1.311
-0.004791038111,-0.002355047036,0,6.279326044e-006,4.866696145e-006,-1.927410085e-005,-0.001529637258,-1.615686057e-011,0.04817598313,1.321
-0.004790330771,-0.002354880795,0,7.081479907e-006,5.630939086e-006,-1.812003575e-005,-0.001720174565,-1.615746252e-011,0.04765262455,1.331
-0.004789231811,-0.002355077304,0,8.000879461e-006,6.464126727e-006,-1.65946276e-005,-0.001944279764,-1.615795692e-011,0.047083579,1.341
-0.004787723999,-0.002355684759,0,8.98369035e-006,7.496704711e-006,-1.46087641e-005,-0.002190961502,-1.615836978e-011,0.04647975788,1.351
-0.004785798956,-0.002356716199,0,1.002572208e-005,8.589167919e-006,-1.215107932e-005,-0.002454138128,-1.615872366e-011,0.04583111778,1.361
-0.004783454817,-0.002358169993,0,1.112370137e-005,9.738434528e-006,-9.226197108e-006,-0.002737001749,-1.615906714e-011,0.04513425007,1.371
-0.004780687857,-0.002360052895,0,1.227626217e-005,1.094485469e-005,-5.843909548e-006,-0.003033605637,-1.615980266e-011,0.04439100996,1.381
-0.004777496681,-0.002362379804,0,1.348106343e-005,1.220705144e-005,-2.014652182e-006,-0.003341526957,-1.61604792e-011,0.04360302538,1.391
-0.004773880355,-0.002365169581,0,1.473523116e-005,1.3522058e-005,2.246385748e-006,-0.003659277223,-1.616089207e-011,0.04277236015,1.401
-0.004769837484,-0.002368442481,0,1.603496457e-005,1.488522867e-005,6.918395684e-006,-0.003985189367,-1.616113493e-011,0.04190132394,1.411
-0.004765368067,-0.00237221783,0,1.737539424e-005,1.629044164e-005,1.197356505e-005,-0.004317464307,-1.616128932e-011,0.04099233449,1.421
-0.004760472104,-0.002376511926,0,1.875055568e-005,1.773030453e-005,1.73760327e-005,-0.004654152319,-1.616140034e-011,0.04004792497,1.431
-0.004755150527,-0.002381338971,0,2.015341852e-005,1.919627721e-005,2.308148214e-005,-0.004993133247,-1.616148361e-011,0.03907084465,1.441
-0.004749406129,-0.002386709908,0,2.157592826e-005,2.067875175e-005,2.903726818e-005,-0.005332112312,-1.616154953e-011,0.0380641073,1.451
-0.004743241705,-0.002392632887,0,2.300907909e-005,2.216710163e-005,3.518292942e-005,-0.005668634549,-1.616160157e-011,0.03703102842,1.461
-0.004736661911,-0.002399113728,0,2.444299935e-005,2.364979264e-005,4.145094499e-005,-0.006000106223,-1.616164494e-011,0.03597519919,1.471
-0.004729669541,-0.002406158019,0,2.587227937e-005,2.512015999e-005,4.776436617e-005,-0.00633741403,-1.616167269e-011,0.03490042314,1.481
-0.00472226087,-0.002413779031,0,2.729274274e-005,2.657298501e-005,5.405548654e-005,-0.006665567402,-1.61616779e-011,0.03380873799,1.491
-0.004714432638,-0.002421986545,0,2.869568925e-005,2.799790491e-005,6.026181654e-005,-0.006983158644,-1.6161638e-011,0.03270030022,1.501
-0.004706184845,-0.002430787077,0,3.007148916e-005,2.938362741e-005,6.6320732e-005,-0.007287880871,-1.616151483e-011,0.03157675639,1.511
-0.004697517492,-0.002440182725,0,3.140931585e-005,3.071779793e-005,7.217132952e-005,-0.007576996926,-1.616123381e-011,0.03044126928,1.521
-0.004688434303,-0.002450172091,0,3.269732406e-005,3.198720515e-005,7.775481208e-005,-0.007847581059,-1.616066135e-011,0.02929823659,1.531
-0.0046789404,-0.002460749354,0,3.392294093e-005,3.317814844e-005,8.301422349e-005,-0.008096645586,-1.615971072e-011,0.02815311588,1.541
-0.004669045564,-0.002471903339,0,3.507320434e-005,3.427682168e-005,8.789439016e-005,-0.008321209811,-1.615937766e-011,0.02701233514,1.551
-0.004658761434,-0.002483618679,0,3.613507579e-005,3.526968794e-005,9.234213212e-005,-0.008518362418,-1.615859356e-011,0.02588313073,1.561
-0.004648101982,-0.002495876281,0,3.709844168e-005,3.614680827e-005,9.630423301e-005,-0.008697228506,-1.615743997e-011,0.02477343194,1.571
-0.004637071863,-0.002508666599,0,3.796930469e-005,3.691634265e-005,9.97348543e-005,-0.008857297711,-1.615609382e-011,0.02369083092,1.581
-0.004625669681,-0.002521985676,0,3.874254253e-005,3.757393279e-005,0.0001026214304,-0.008986025117,-1.615465574e-011,0.0226372052,1.591
-0.004613901023,-0.002535823267,0,3.940967872e-005,3.811149145e-005,0.0001049541024,-0.009082560427,-1.615317949e-011,0.02161432244,1.601
-0.004601772875,-0.002550162608,0,3.996137457e-005,3.852030568e-005,0.0001067208577,-0.009144953452,-1.615169283e-011,0.02062741667,1.611
-0.004589296877,-0.002564982045,0,4.038771294e-005,3.879137512e-005,0.0001079060021,-0.009171002544,-1.615020964e-011,0.01968350075,1.621
-0.004576488864,-0.002580254106,0,4.067871851e-005,3.891592496e-005,0.0001084884498,-0.009158639237,-1.614873686e-011,0.01879005507,1.631
-0.004563369323,-0.002595944097,0,4.082487794e-005,3.888594438e-005,0.0001084411488,-0.009106094018,-1.614728316e-011,0.0179544501,1.641
-0.004549963865,-0.002612012206,0,4.081756197e-005,3.869459397e-005,0.0001077315756,-0.009011972696,-1.614584855e-011,0.01718372665,1.651
-0.004536303226,-0.002628412098,0,4.064937457e-005,3.833656956e-005,0.0001063233067,-0.008875311352,-1.614443995e-011,0.01648447663,1.661
-0.004522413481,-0.002645100933,0,4.033345613e-005,3.782918429e-005,0.0001041651194,-0.008754493669,-1.614305738e-011,0.01586285606,1.671
-0.004507698119,-0.002662714338,0,4.119764708e-005,3.861882942e-005,0.0001007220999,-0.01136189885,-1.614170429e-011,0.01532547642,1.681
-0.004490621854,-0.002683061641,0,4.370902025e-005,4.116577475e-005,9.98835967e-005,-0.01120723411,-1.614033733e-011,0.01450161077,1.691
-0.004471841734,-0.00270550698,0,4.503238233e-005,4.236642053e-005,0.0001041787546,-0.008112622425,-1.613890098e-011,0.0128456112,1.701
-0.004454116803,-0.002726799808,0,4.252384315e-005,3.935809582e-005,0.0001083935131,-0.006731406786,-1.613743687e-011,0.0109890243,1.711
-0.004438501317,-0.002745454432,0,3.863907477e-005,3.504758206e-005,0.0001067855701,-0.004732325207,-1.613605603e-011,0.01047359779,1.721
-0.00442607142,-0.002760268049,0,3.449862925e-005,3.078943701e-005,9.899136057e-005,-0.002679083496,-1.613482958e-011,0.01129446551,1.731
-0.004418001976,-0.002769970102,0,3.150219709e-005,2.819261135e-005,8.738134056e-005,-0.001063754666,-1.613379395e-011,0.01303994283,1.741
-0.004415341653,-0.002773398766,0,3.085370918e-005,2.861916801e-005,7.74504806e-005,-0.0001762254687,-1.613296823e-011,0.0153636774,1.751
-0.004419153556,-0.002769837156,0,2.127624248e-005,1.734168291e-005,6.482792378e-005,0.002713174792,-1.613233852e-011,0.01821775176,1.761
-0.004430742469,-0.002759355586,0,-2.880989996e-006,-5.735032573e-006,3.03585457e-005,0.008308434859,-1.613187882e-011,0.02414792217,1.771
-0.004450529348,-0.002741688397,0,-3.668707723e-005,-3.83183833e-005,-3.774720244e-005,0.01614937,-1.613155443e-011,0.03368249908,1.781
-0.004475961439,-0.002715137554,0,-0.0001088223289,-4.283968519e-005,-0.0001444071822,0.02419903129,-1.613133412e-011,0.04894631356,1.791
-0.004494651686,-0.002672469243,0,-0.0003310637549,-0.0001012422144,-0.0003301162506,0.02750342153,-1.613115024e-011,0.1958477348,1.801
