"Car.CamberFL","Car.CamberFR","Car.SideSlipAngle","Car.SlipAngleFL","Car.SlipAngleFR","Car.YawRate","Car.ay","Driver.Steer.Ang","Driver.Steer.Trq","Time"
"C1","C1","C1","C1","C1","C1","C1","C1","C1","C1"
"rad","rad","rad","rad","rad","rad/s","m/s^2","rad","Nm","s"
-0.1786141098,-0.1768089086,0,4.110338341e-005,3.86045358e-005,9.425543976e-005,-0.01078020968,-1.304947903e-011,0.07890372723,1.691
-0.1785952002,-0.1768314242,0,4.234476e-005,3.971699698e-005,9.862488514e-005,-0.007673284505,-1.304827947e-011,0.07499967515,1.701
-0.178577289,-0.176852867,0,3.986523006e-005,3.678139183e-005,0.0001029675259,-0.00628390722,-1.304705215e-011,0.07144474983,1.711
-0.1785614938,-0.1768716723,0,3.605213351e-005,3.260534504e-005,0.0001018045805,-0.004300440662,-1.304589943e-011,0.07037969679,1.721
-0.1785490364,-0.1768864989,0,3.205749817e-005,2.855977436e-005,9.498483269e-005,-0.002295206301,-1.304488375e-011,0.07147456706,1.731
-0.1785411984,-0.176895991,0,2.926576599e-005,2.621507156e-005,8.506559243e-005,-0.0007580118254,-1.30440372e-011,0.07419350743,1.741
-0.1785390377,-0.1768989265,0,2.881147338e-005,2.683128514e-005,7.747791824e-005,0.0002556286636,-1.304336934e-011,0.07823511958,1.751
-0.1785437316,-0.1768946797,0,1.821135447e-005,1.448309104e-005,6.484032201e-005,0.003310718341,-1.3042868e-011,0.08372630179,1.761
-0.1785565317,-0.1768832952,0,-5.774733381e-006,-8.385251931e-006,2.906553527e-005,0.008911036886,-1.304250544e-011,0.09288723022,1.771
-0.178577736,-0.1768644899,0,-3.900060983e-005,-4.05089595e-005,-4.001343768e-005,0.01659470424,-1.304225304e-011,0.1055972427,1.781
-0.1786047518,-0.1768365949,0,-0.0001095628613,-4.492345761e-005,-0.0001464082015,0.02432558313,-1.30420813e-011,0.1324320585,1.791
-0.1786253452,-0.1767926365,0,-0.0003264364786,-9.883434541e-005,-0.000331814168,0.0274252668,-1.304192865e-011,0.2657280266,1.801
-0.1786262989,-0.176724568,0,-0.0008671731921,-0.0004514572211,-7.806812937e-005,0.04214301705,-1.304182456e-011,0.5906616449,1.811
-0.1785922647,-0.1766241938,0,-0.001925976016,-9.332528134e-005,0.0007813171251,0.2757693231,-1.304367291e-011,-0.01779551804,1.821
-0.1784934402,-0.1764758378,0,-0.00284973369,0.002979438519,-0.0002514223161,-0.02140855417,-1.30419087e-011,0.5353334546,1.831
-0.1783280969,-0.1762806177,0,-0.00416019978,0.007653716486,0.0002256758889,-0.10416127,-1.304040903e-011,0.02339516953,1.841
-0.1780931503,-0.176032871,0,-0.01072181575,0.01042140462,0.0002793683379,-0.003016622271,-1.304638082e-011,-0.197622776,1.851
-0.1777971089,-0.1757279038,0,-0.01540834736,0.01817327924,0.0003134979343,-0.03536335006,-1.305757585e-011,0.08633152395,1.861
-0.1774451584,-0.1753743887,0,-0.02342981845,0.02452910505,0.0003179248015,-0.06926782429,-3.412715444e-009,-0.08619996905,1.871
-0.1770523489,-0.1749851257,0,-0.02965746634,0.03199754655,0.000336668716,-0.0310767591,-4.600486392e-008,0.0584512949,1.881
-0.1766324341,-0.1745729893,0,-0.03228807077,0.03380101919,0.0003518960148,-0.02221372351,-1.005686201e-007,0.06541970372,1.891
-0.1761861891,-0.1741390675,0,-0.03076978587,0.03265018389,0.0003441265726,-0.007986574434,-6.394521535e-008,0.1327786446,1.901
-0.1757082641,-0.1736785471,0,-0.02984035946,0.03130453452,0.0003596340539,-0.005189169198,2.167750637e-007,0.1180589795,1.911
-0.1752118766,-0.173203364,0,-0.02777631953,0.02929584682,0.0003744853311,-0.0001908398262,7.635678685e-007,0.131223619,1.921
-0.1747136265,-0.1727292389,0,-0.02526987903,0.02659465373,0.0003769639297,0.0003009931825,1.681293838e-006,0.1107836738,1.931
-0.1742245704,-0.1722660065,0,-0.02260618657,0.02380431071,0.000365721964,0.002246917458,2.995977184e-006,0.101876013,1.941
-0.173750639,-0.1718185544,0,-0.02006414719,0.02113304473,0.0003536543518,0.002572366036,4.67974678e-006,0.08856596053,1.951
-0.1732945144,-0.1713888794,0,-0.0177452825,0.01869897544,0.0003355778172,0.003205269575,6.648156159e-006,0.0790572539,1.961
-0.1728568673,-0.1709771752,0,-0.01568984054,0.01654838398,0.0003195088066,0.003519533202,8.82479344e-006,0.0716662854,1.971
-0.1724371165,-0.1705825329,0,-0.01390750241,0.01467937417,0.0003040100273,0.004386167508,1.106423406e-005,0.0647020489,1.981
-0.1720338613,-0.1702034324,0,-0.01237226371,0.01308063325,0.0002913357457,0.005246343091,1.325505309e-005,0.0601837486,1.991
-0.1716454774,-0.1698380709,0,-0.01106224488,0.01171137486,0.000280735956,0.005654240493,1.523801438e-005,0.05519021302,2.001
-0.1712702811,-0.1694846898,0,-0.009938526899,0.01054105442,0.0002729811822,0.006441703998,1.685609823e-005,0.05175770074,2.011
-0.170906812,-0.1691417098,0,-0.008965617046,0.009534548968,0.0002666165528,0.006717279088,1.793308911e-005,0.04895124584,2.021
-0.1705538779,-0.1688078791,0,-0.008119645528,0.008653076366,0.0002621124731,0.007081595715,1.827987762e-005,0.04603402689,2.031
-0.1702106148,-0.1684822738,0,-0.007370728068,0.007874006405,0.0002584991162,0.007438632194,1.768523725e-005,0.04352805391,2.041
-0.1698764563,-0.168164283,0,-0.006695078686,0.007177485619,0.000256369065,0.007582822815,1.587948645e-005,0.0416508466,2.051
-0.1695511341,-0.1678535789,0,-0.006078948732,0.006542348769,0.0002551674552,0.007641506381,1.241519567e-005,0.03965523839,2.061
-0.1692345887,-0.1675501317,0,-0.005508899689,0.00595570961,0.0002541329886,0.007640446071,6.877358828e-006,0.03773140535,2.071
-0.1689269543,-0.1672540456,0,-0.004975373391,0.005407889374,0.000253359467,0.007438933942,-1.029703753e-006,0.03582847863,2.081
-0.1686284691,-0.1669656038,0,-0.004471820313,0.004891649354,0.0002531935752,0.007207087707,-1.150239223e-005,0.03392120078,2.091
-0.1683394015,-0.1666851491,0,-0.003993120976,0.004402465187,0.0002532129292,0.006893143523,-2.463139754e-005,0.0319532901,2.101
-0.1680601239,-0.1664130688,0,-0.003536622506,0.00393642718,0.0002532276558,0.006474135909,-4.040533531e-005,0.02981813252,2.111
-0.1677909195,-0.1661497653,0,-0.003100575181,0.00349098118,0.0002531941573,0.006017853506,-5.874458293e-005,0.0275563132,2.121
-0.1675321013,-0.1658956259,0,-0.0026830188,0.003065287136,0.0002532102808,0.005524188746,-7.951498992e-005,0.02540231869,2.131
-0.1672839373,-0.1656509936,-4.030208856e-006,-0.002282849979,0.002658544341,0.0002532508515,0.004986640997,-0.0001028480765,0.02329279296,2.141
-0.1670466065,-0.165416196,3.683616887e-005,-0.001900277101,0.002270558616,0.0002532858634,0.004346153699,-0.0001290984655,0.02106882818,2.151
-0.1668202281,-0.1651914418,6.918676081e-005,-0.001535549061,0.001901147421,0.0002534849336,0.00367199094,-0.0001575686765,0.01875731163,2.161
-0.1666047871,-0.1649768949,9.356345254e-005,-0.001188706141,0.001549427747,0.0002537205,0.003015025286,-0.0001876159949,0.01641799882,2.171
-0.1664002985,-0.1647726893,0.000110888308,-0.00085934659,0.001215087832,0.0002539178531,0.002389981411,-0.0002186189377,0.01418085396,2.181
-0.1662066728,-0.164578855,0.0001220130216,-0.0005469644675,0.0008980285493,0.0002541476279,0.001797043136,-0.0002500226256,0.01206859667,2.191
